SL No,Airline,AirlineID,Source,SourceID,Target,TargetID,A,B,C,Source_Country,Target_Country
29145,G5,15837,KWE,3394,BFJ,9025,,0,CR2 CR9,China,China
29146,G5,15837,KWE,3394,CKG,3393,,0,CR9 CR2,China,China
29147,G5,15837,KWE,3394,HZH,7508,,0,CR2,China,China
29148,G5,15837,KWE,3394,KMG,3382,,0,CR2,China,China
29149,G5,15837,KWE,3394,KWL,3372,,0,CR9,China,China
29150,G5,15837,KWE,3394,LZO,6399,,0,CR9,China,China
29151,G5,15837,KWE,3394,WUZ,6744,,0,CR2,China,China
29152,G5,15837,KWL,3372,AEB,8082,,0,CR9,China,#N/A
29153,G5,15837,KWL,3372,BHY,6351,,0,CR9,China,China
29154,G5,15837,KWL,3372,KWE,3394,,0,CR9,China,China
29155,G5,15837,LYG,6383,DLC,3404,,0,CR9,China,China
29156,G5,15837,LYG,6383,FOC,3385,,0,CR9,China,China
29157,G5,15837,LZH,6356,CKG,3393,,0,CR9,China,China
29158,G5,15837,LZH,6356,ZUH,6355,,0,CR9,China,China
29159,G5,15837,LZO,6399,KWE,3394,,0,CR9,China,China
29160,G5,15837,NNG,3373,CKG,3393,,0,CR9,China,China
29161,G5,15837,NNG,3373,WUZ,6744,,0,CR9,China,China
29162,G5,15837,SHP,6429,DLC,3404,,0,CR9,China,China
29163,G5,15837,SHP,6429,SJW,6347,,0,CR9,China,China
29164,G5,15837,SJW,6347,SHP,6429,,0,CR9,China,China
29165,G5,15837,SJW,6347,TVS,8858,,0,CR9,China,#N/A
29168,G5,15837,WUZ,6744,KWE,3394,,0,CR2,China,China
29169,G5,15837,WUZ,6744,NNG,3373,,0,CR9,China,China
29170,G5,15837,WUZ,6744,ZUH,6355,,0,CR2,China,China
29171,G5,15837,XFN,6360,CKG,3393,,0,CR9,China,China
29172,G5,15837,XFN,6360,HGH,3386,,0,CR9,China,China
29173,G5,15837,XIC,3396,CKG,3393,,0,CR9,China,China
29174,G5,15837,XIY,3379,JNG,6944,,0,CR9,China,China
29175,G5,15837,XMN,3383,AQG,6427,,0,CR9,China,China
29176,G5,15837,XNN,6366,CKG,3393,,0,CR9,China,China
29177,G5,15837,ZUH,6355,LZH,6356,,0,CR9,China,China
29178,G5,15837,ZUH,6355,WUZ,6744,,0,CR2,China,China
29384,GA,2520,AMQ,3256,CGK,3275,,0,738,Indonesia,Indonesia
29385,GA,2520,AMQ,3256,SUB,3928,,0,CRK,Indonesia,Indonesia
29386,GA,2520,AMQ,3256,UPG,3240,,0,738,Indonesia,Indonesia
29390,GA,2520,BDJ,3908,CGK,3275,,0,738,Indonesia,Indonesia
29391,GA,2520,BDJ,3908,SUB,3928,,0,CRK,Indonesia,Indonesia
29392,GA,2520,BDO,3896,DPS,3940,,0,738,Indonesia,Indonesia
29393,GA,2520,BDO,3896,SIN,3316,Y,0,319,Indonesia,Singapore
29394,GA,2520,BDO,3896,SUB,3928,,0,738,Indonesia,Indonesia
29395,GA,2520,BEJ,6209,BPN,3919,,0,CRK,Indonesia,Indonesia
29396,GA,2520,BIK,3241,DJJ,3244,,0,738,Indonesia,Indonesia
29397,GA,2520,BIK,3241,UPG,3240,,0,738,Indonesia,Indonesia
29399,GA,2520,BKS,3288,CGK,3275,,0,CRK 735,Indonesia,Indonesia
29400,GA,2520,BMU,3924,DPS,3940,,0,AT7,Indonesia,Indonesia
29401,GA,2520,BMU,3924,LOP,8401,,0,AT7,Indonesia,Indonesia
29404,GA,2520,BPN,3919,BEJ,6209,,0,CRK,Indonesia,Indonesia
29405,GA,2520,BPN,3919,CGK,3275,,0,738 332,Indonesia,Indonesia
29406,GA,2520,BPN,3919,JOG,3898,,0,CRK,Indonesia,Indonesia
29407,GA,2520,BPN,3919,MDC,3250,,0,CRK,Indonesia,Indonesia
29408,GA,2520,BPN,3919,SIN,3316,,0,738,Indonesia,Singapore
29409,GA,2520,BPN,3919,SUB,3928,,0,738 CRK,Indonesia,Indonesia
29410,GA,2520,BPN,3919,TRK,3920,,0,CRK,Indonesia,Indonesia
29411,GA,2520,BPN,3919,UPG,3240,,0,738,Indonesia,Indonesia
29412,GA,2520,BTH,3903,CGK,3275,,0,738,Indonesia,Indonesia
29413,GA,2520,BTH,3903,TKG,6223,,0,CRK,Indonesia,Indonesia
29414,GA,2520,BTJ,3294,CGK,3275,,0,738,Indonesia,Indonesia
29417,GA,2520,CAN,3370,CGK,3275,,0,332,China,Indonesia
29418,GA,2520,CGK,3275,AMQ,3256,,0,738,Indonesia,Indonesia
29419,GA,2520,CGK,3275,AUH,2179,,0,332,Indonesia,United Arab Emirates
29420,GA,2520,CGK,3275,BDJ,3908,,0,738,Indonesia,Indonesia
29421,GA,2520,CGK,3275,BKK,3885,,0,738,Indonesia,Thailand
29422,GA,2520,CGK,3275,BKS,3288,,0,CRK 735,Indonesia,Indonesia
29423,GA,2520,CGK,3275,BPN,3919,,0,738 332,Indonesia,Indonesia
29424,GA,2520,CGK,3275,BTH,3903,,0,738,Indonesia,Indonesia
29425,GA,2520,CGK,3275,BTJ,3294,,0,738,Indonesia,Indonesia
29426,GA,2520,CGK,3275,BWN,3272,Y,0,319,Indonesia,Brunei
29427,GA,2520,CGK,3275,CAN,3370,,0,332,Indonesia,China
29428,GA,2520,CGK,3275,DJB,3287,,0,738,Indonesia,Indonesia
29429,GA,2520,CGK,3275,DJJ,3244,,0,738,Indonesia,Indonesia
29430,GA,2520,CGK,3275,DPS,3940,,0,738 332 777 333,Indonesia,Indonesia
29431,GA,2520,CGK,3275,HKG,3077,,0,332 333,Indonesia,Hong Kong
29432,GA,2520,CGK,3275,HND,2359,,0,788,Indonesia,Japan
29433,GA,2520,CGK,3275,ICN,3930,,0,333 332,Indonesia,South Korea
29434,GA,2520,CGK,3275,JED,2072,,0,777,Indonesia,Saudi Arabia
29435,GA,2520,CGK,3275,JOG,3898,,0,738,Indonesia,Indonesia
29436,GA,2520,CGK,3275,KIX,3992,,0,332,Indonesia,Japan
29437,GA,2520,CGK,3275,KUL,3304,,0,738,Indonesia,Malaysia
29438,GA,2520,CGK,3275,LOP,8401,,0,738,Indonesia,Indonesia
29439,GA,2520,CGK,3275,MDC,3250,,0,738,Indonesia,Indonesia
29440,GA,2520,CGK,3275,MEL,3339,,0,332,Indonesia,Australia
29441,GA,2520,CGK,3275,MLG,3894,,0,738,Indonesia,Indonesia
29442,GA,2520,CGK,3275,MNL,2397,Y,0,319 320,Indonesia,Philippines
29443,GA,2520,CGK,3275,NRT,2279,,0,763 777,Indonesia,Japan
29444,GA,2520,CGK,3275,PDG,8807,,0,738,Indonesia,Indonesia
29445,GA,2520,CGK,3275,PEK,3364,,0,333,Indonesia,China
29446,GA,2520,CGK,3275,PER,3351,,0,738,Indonesia,Australia
29447,GA,2520,CGK,3275,PGK,3905,,0,738,Indonesia,Indonesia
29448,GA,2520,CGK,3275,PKU,3273,,0,738,Indonesia,Indonesia
29449,GA,2520,CGK,3275,PKY,3911,,0,738,Indonesia,Indonesia
29450,GA,2520,CGK,3275,PLM,3289,,0,738,Indonesia,Indonesia
29451,GA,2520,CGK,3275,PLW,3249,,0,738,Indonesia,Indonesia
29452,GA,2520,CGK,3275,PNK,3284,,0,738 735 CRK,Indonesia,Indonesia
29453,GA,2520,CGK,3275,PVG,3406,,0,777,Indonesia,China
29454,GA,2520,CGK,3275,SIN,3316,,0,738 332 333,Indonesia,Singapore
29455,GA,2520,CGK,3275,SOC,3929,,0,738,Indonesia,Indonesia
29456,GA,2520,CGK,3275,SRG,3901,,0,738,Indonesia,Indonesia
29457,GA,2520,CGK,3275,SUB,3928,,0,738 332,Indonesia,Indonesia
29458,GA,2520,CGK,3275,SYD,3361,,0,332,Indonesia,Australia
29459,GA,2520,CGK,3275,TJQ,3904,,0,735 CRK,Indonesia,Indonesia
29460,GA,2520,CGK,3275,TKG,6223,,0,738,Indonesia,Indonesia
29461,GA,2520,CGK,3275,TNJ,3906,,0,CRK,Indonesia,Indonesia
29462,GA,2520,CGK,3275,TPE,2276,,0,738,Indonesia,Taiwan
29463,GA,2520,CGK,3275,TTE,3253,,0,735 CRK,Indonesia,Indonesia
29464,GA,2520,CGK,3275,UPG,3240,,0,738 332,Indonesia,Indonesia
29466,GA,2520,DJB,3287,CGK,3275,,0,738,Indonesia,Indonesia
29467,GA,2520,DJJ,3244,BIK,3241,,0,738,Indonesia,Indonesia
29468,GA,2520,DJJ,3244,CGK,3275,,0,738,Indonesia,Indonesia
29469,GA,2520,DJJ,3244,MKQ,3246,,0,738,Indonesia,Indonesia
29470,GA,2520,DJJ,3244,MKW,3260,,0,CRK,Indonesia,Indonesia
29471,GA,2520,DJJ,3244,TIM,3243,,0,738,Indonesia,Indonesia
29472,GA,2520,DJJ,3244,UPG,3240,,0,738,Indonesia,Indonesia
29473,GA,2520,DPS,3940,BDO,3896,,0,738,Indonesia,Indonesia
29474,GA,2520,DPS,3940,BMU,3924,,0,AT7,Indonesia,Indonesia
29475,GA,2520,DPS,3940,BNE,3320,,0,738,Indonesia,Australia
29476,GA,2520,DPS,3940,CGK,3275,,0,738 333 332 777,Indonesia,Indonesia
29477,GA,2520,DPS,3940,HKG,3077,,0,738,Indonesia,Hong Kong
29478,GA,2520,DPS,3940,HND,2359,,0,332,Indonesia,Japan
29479,GA,2520,DPS,3940,ICN,3930,,0,333 332,Indonesia,South Korea
29480,GA,2520,DPS,3940,JOG,3898,,0,738,Indonesia,Indonesia
29481,GA,2520,DPS,3940,KIX,3992,,0,333,Indonesia,Japan
29482,GA,2520,DPS,3940,KOE,3916,,0,738 CRK,Indonesia,Indonesia
29483,GA,2520,DPS,3940,LBJ,3917,,0,AT7,Indonesia,Indonesia
29484,GA,2520,DPS,3940,LOP,8401,,0,AT7 738,Indonesia,Indonesia
29485,GA,2520,DPS,3940,MEL,3339,,0,333,Indonesia,Australia
29486,GA,2520,DPS,3940,NRT,2279,,0,333,Indonesia,Japan
29487,GA,2520,DPS,3940,PER,3351,,0,738,Indonesia,Australia
29488,GA,2520,DPS,3940,PLM,3289,,0,CRK,Indonesia,Indonesia
29489,GA,2520,DPS,3940,SIN,3316,,0,738 772,Indonesia,Singapore
29490,GA,2520,DPS,3940,SRG,3901,,0,CRK,Indonesia,Indonesia
29491,GA,2520,DPS,3940,SUB,3928,,0,CRK 738,Indonesia,Indonesia
29492,GA,2520,DPS,3940,SYD,3361,,0,332,Indonesia,Australia
29493,GA,2520,DPS,3940,TIM,3243,,0,738,Indonesia,Indonesia
29494,GA,2520,DPS,3940,TMC,6204,,0,AT7,Indonesia,Indonesia
29495,GA,2520,DPS,3940,TPE,2276,Y,0,333,Indonesia,Taiwan
29496,GA,2520,DPS,3940,UPG,3240,,0,CRK 738,Indonesia,Indonesia
29497,GA,2520,ENE,3914,KOE,3916,,0,AT7,Indonesia,Indonesia
29498,GA,2520,ENE,3914,LBJ,3917,,0,AT7,Indonesia,Indonesia
29499,GA,2520,GTO,3247,UPG,3240,,0,738,Indonesia,Indonesia
29509,GA,2520,JOG,3898,BPN,3919,,0,CRK,Indonesia,Indonesia
29510,GA,2520,JOG,3898,CGK,3275,,0,738,Indonesia,Indonesia
29511,GA,2520,JOG,3898,DPS,3940,,0,738,Indonesia,Indonesia
29512,GA,2520,JOG,3898,SIN,3316,,0,319,Indonesia,Singapore
29513,GA,2520,JOG,3898,UPG,3240,,0,CRK,Indonesia,Indonesia
29514,GA,2520,KDI,3890,UPG,3240,,0,738 CRK,Indonesia,Indonesia
29517,GA,2520,KOE,3916,DPS,3940,,0,738 CRK,Indonesia,Indonesia
29518,GA,2520,KOE,3916,ENE,3914,,0,AT7,Indonesia,Indonesia
29519,GA,2520,KOE,3916,LOP,8401,,0,CRK,Indonesia,Indonesia
29520,GA,2520,KOE,3916,TMC,6204,,0,AT7,Indonesia,Indonesia
29521,GA,2520,KUL,3304,CGK,3275,,0,738,Malaysia,Indonesia
29522,GA,2520,LBJ,3917,DPS,3940,,0,AT7,Indonesia,Indonesia
29523,GA,2520,LBJ,3917,ENE,3914,,0,AT7,Indonesia,Indonesia
29524,GA,2520,LOP,8401,BMU,3924,,0,AT7,Indonesia,Indonesia
29525,GA,2520,LOP,8401,CGK,3275,,0,738,Indonesia,Indonesia
29526,GA,2520,LOP,8401,DPS,3940,,0,738 AT7,Indonesia,Indonesia
29527,GA,2520,LOP,8401,KOE,3916,,0,CRK,Indonesia,Indonesia
29528,GA,2520,LOP,8401,SIN,3316,Y,0,319,Indonesia,Singapore
29529,GA,2520,LOP,8401,SUB,3928,,0,CRK,Indonesia,Indonesia
29530,GA,2520,LOP,8401,UPG,3240,,0,CRK,Indonesia,Indonesia
29532,GA,2520,MDC,3250,BPN,3919,,0,CRK,Indonesia,Indonesia
29533,GA,2520,MDC,3250,CGK,3275,,0,738,Indonesia,Indonesia
29534,GA,2520,MDC,3250,SIN,3316,Y,0,319,Indonesia,Singapore
29535,GA,2520,MDC,3250,TTE,3253,,0,CRK,Indonesia,Indonesia
29536,GA,2520,MDC,3250,UPG,3240,,0,CRK,Indonesia,Indonesia
29539,GA,2520,MKQ,3246,DJJ,3244,,0,738,Indonesia,Indonesia
29540,GA,2520,MKW,3260,DJJ,3244,,0,CRK,Indonesia,Indonesia
29541,GA,2520,MKW,3260,SOQ,3261,,0,CRK,Indonesia,Indonesia
29542,GA,2520,MLG,3894,CGK,3275,,0,738,Indonesia,Indonesia
29543,GA,2520,MNL,2397,CGK,3275,Y,0,319 320,Philippines,Indonesia
29546,GA,2520,PDG,8807,CGK,3275,,0,738,Indonesia,Indonesia
29547,GA,2520,PEK,3364,CGK,3275,,0,333,China,Indonesia
29550,GA,2520,PGK,3905,CGK,3275,,0,738,Indonesia,Indonesia
29551,GA,2520,PKU,3273,CGK,3275,,0,738,Indonesia,Indonesia
29552,GA,2520,PKU,3273,SIN,3316,Y,0,319,Indonesia,Singapore
29553,GA,2520,PKY,3911,CGK,3275,,0,738,Indonesia,Indonesia
29554,GA,2520,PLM,3289,CGK,3275,,0,738,Indonesia,Indonesia
29555,GA,2520,PLM,3289,DPS,3940,,0,CRK,Indonesia,Indonesia
29556,GA,2520,PLM,3289,SIN,3316,Y,0,319,Indonesia,Singapore
29557,GA,2520,PLW,3249,CGK,3275,,0,738,Indonesia,Indonesia
29558,GA,2520,PLW,3249,UPG,3240,,0,738,Indonesia,Indonesia
29559,GA,2520,PNK,3284,CGK,3275,,0,738 735 CRK,Indonesia,Indonesia
29560,GA,2520,PVG,3406,CGK,3275,,0,777,China,Indonesia
29561,GA,2520,SIN,3316,BDO,3896,Y,0,319,Singapore,Indonesia
29562,GA,2520,SIN,3316,BOM,2997,,0,73H,Singapore,India
29563,GA,2520,SIN,3316,BPN,3919,,0,738,Singapore,Indonesia
29564,GA,2520,SIN,3316,CGK,3275,,0,738 332 333,Singapore,Indonesia
29565,GA,2520,SIN,3316,DEL,3093,,0,73H,Singapore,India
29566,GA,2520,SIN,3316,DPS,3940,,0,772 738,Singapore,Indonesia
29567,GA,2520,SIN,3316,IST,1701,Y,0,330,Singapore,Turkey
29568,GA,2520,SIN,3316,JOG,3898,,0,319,Singapore,Indonesia
29569,GA,2520,SIN,3316,LOP,8401,Y,0,319,Singapore,Indonesia
29570,GA,2520,SIN,3316,MAA,3144,,0,73H,Singapore,India
29571,GA,2520,SIN,3316,MDC,3250,Y,0,320,Singapore,Indonesia
29572,GA,2520,SIN,3316,PKU,3273,Y,0,319,Singapore,Indonesia
29573,GA,2520,SIN,3316,PLM,3289,Y,0,319,Singapore,Indonesia
29574,GA,2520,SIN,3316,SOC,3929,Y,0,319 320,Singapore,Indonesia
29575,GA,2520,SIN,3316,SRG,3901,,0,319,Singapore,Indonesia
29576,GA,2520,SIN,3316,SUB,3928,,0,738,Singapore,Indonesia
29577,GA,2520,SIN,3316,TPE,2276,Y,0,333,Singapore,Taiwan
29578,GA,2520,SIN,3316,UPG,3240,,0,319,Singapore,Indonesia
29579,GA,2520,SOC,3929,CGK,3275,,0,738,Indonesia,Indonesia
29580,GA,2520,SOC,3929,SIN,3316,Y,0,319 320,Indonesia,Singapore
29581,GA,2520,SOQ,3261,MKW,3260,,0,CRK,Indonesia,Indonesia
29582,GA,2520,SOQ,3261,UPG,3240,,0,CRK,Indonesia,Indonesia
29583,GA,2520,SRG,3901,CGK,3275,,0,738,Indonesia,Indonesia
29584,GA,2520,SRG,3901,DPS,3940,,0,CRK,Indonesia,Indonesia
29585,GA,2520,SRG,3901,SIN,3316,,0,319,Indonesia,Singapore
29586,GA,2520,SRG,3901,SUB,3928,,0,CRK,Indonesia,Indonesia
29587,GA,2520,SUB,3928,AMQ,3256,,0,CRK,Indonesia,Indonesia
29588,GA,2520,SUB,3928,BDJ,3908,,0,CRK,Indonesia,Indonesia
29589,GA,2520,SUB,3928,BDO,3896,,0,738,Indonesia,Indonesia
29590,GA,2520,SUB,3928,BPN,3919,,0,738 CRK,Indonesia,Indonesia
29591,GA,2520,SUB,3928,BWN,3272,Y,0,319 320,Indonesia,Brunei
29592,GA,2520,SUB,3928,CGK,3275,,0,738 332,Indonesia,Indonesia
29593,GA,2520,SUB,3928,DPS,3940,,0,CRK 738,Indonesia,Indonesia
29594,GA,2520,SUB,3928,JED,2072,,0,744,Indonesia,Saudi Arabia
29595,GA,2520,SUB,3928,LOP,8401,,0,CRK,Indonesia,Indonesia
29596,GA,2520,SUB,3928,SIN,3316,,0,738,Indonesia,Singapore
29597,GA,2520,SUB,3928,SRG,3901,,0,CRK,Indonesia,Indonesia
29598,GA,2520,SUB,3928,UPG,3240,,0,CRK,Indonesia,Indonesia
29601,GA,2520,TIM,3243,DJJ,3244,,0,738,Indonesia,Indonesia
29602,GA,2520,TIM,3243,DPS,3940,,0,738,Indonesia,Indonesia
29603,GA,2520,TJQ,3904,CGK,3275,,0,735 CRK,Indonesia,Indonesia
29604,GA,2520,TKG,6223,BTH,3903,,0,CRK,Indonesia,Indonesia
29605,GA,2520,TKG,6223,CGK,3275,,0,738,Indonesia,Indonesia
29606,GA,2520,TMC,6204,DPS,3940,,0,AT7,Indonesia,Indonesia
29607,GA,2520,TMC,6204,KOE,3916,,0,AT7,Indonesia,Indonesia
29608,GA,2520,TNJ,3906,CGK,3275,,0,CRK,Indonesia,Indonesia
29612,GA,2520,TRK,3920,BPN,3919,,0,CRK,Indonesia,Indonesia
29613,GA,2520,TTE,3253,CGK,3275,,0,735 CRK,Indonesia,Indonesia
29614,GA,2520,TTE,3253,MDC,3250,,0,CRK,Indonesia,Indonesia
29615,GA,2520,TTE,3253,UPG,3240,,0,CRK,Indonesia,Indonesia
29616,GA,2520,UPG,3240,AMQ,3256,,0,738,Indonesia,Indonesia
29617,GA,2520,UPG,3240,BIK,3241,,0,738,Indonesia,Indonesia
29618,GA,2520,UPG,3240,BPN,3919,,0,738,Indonesia,Indonesia
29619,GA,2520,UPG,3240,CGK,3275,,0,332 738,Indonesia,Indonesia
29620,GA,2520,UPG,3240,DJJ,3244,,0,738,Indonesia,Indonesia
29621,GA,2520,UPG,3240,DPS,3940,,0,738 CRK,Indonesia,Indonesia
29622,GA,2520,UPG,3240,GTO,3247,,0,738,Indonesia,Indonesia
29623,GA,2520,UPG,3240,JOG,3898,,0,CRK,Indonesia,Indonesia
29624,GA,2520,UPG,3240,KDI,3890,,0,738 CRK,Indonesia,Indonesia
29625,GA,2520,UPG,3240,LOP,8401,,0,CRK,Indonesia,Indonesia
29626,GA,2520,UPG,3240,MDC,3250,,0,CRK,Indonesia,Indonesia
29627,GA,2520,UPG,3240,PLW,3249,,0,738,Indonesia,Indonesia
29628,GA,2520,UPG,3240,SIN,3316,,0,319,Indonesia,Singapore
29629,GA,2520,UPG,3240,SOQ,3261,,0,CRK,Indonesia,Indonesia
29630,GA,2520,UPG,3240,SUB,3928,,0,CRK,Indonesia,Indonesia
29631,GA,2520,UPG,3240,TTE,3253,,0,CRK,Indonesia,Indonesia
29635,GE,5038,CKG,3393,TSA,2275,,0,321,China,Taiwan
29637,GE,5038,CSX,3371,KHH,2264,,0,320,China,Taiwan
29638,GE,5038,CSX,3371,TPE,2276,,0,321,China,Taiwan
29640,GE,5038,DYG,6353,TPE,2276,,0,321,China,Taiwan
29641,GE,5038,FOC,3385,KHH,2264,,0,320,China,Taiwan
29642,GE,5038,FOC,3385,RMQ,2268,,0,321,China,Taiwan
29643,GE,5038,FOC,3385,TSA,2275,,0,321,China,Taiwan
29644,GE,5038,HFE,3389,KHH,2264,,0,320,China,Taiwan
29645,GE,5038,HFE,3389,TSA,2275,,0,321,China,Taiwan
29646,GE,5038,HGH,3386,TSA,2275,,0,321,China,Taiwan
29671,GE,5038,NNG,3373,KHH,2264,,0,320,China,Taiwan
29672,GE,5038,NNG,3373,RMQ,2268,,0,320,China,Taiwan
29675,GE,5038,PVG,3406,RMQ,2268,,0,321,China,Taiwan
29676,GE,5038,PVG,3406,TPE,2276,,0,330,China,Taiwan
29677,GE,5038,PVG,3406,TSA,2275,,0,321,China,Taiwan
29686,GE,5038,SHA,3391,TSA,2275,,0,321,China,Taiwan
29717,GE,5038,TSN,3368,TSA,2275,,0,321,China,Taiwan
29718,GE,5038,WUH,3376,TSA,2275,,0,321,China,Taiwan
29719,GE,5038,WUX,6390,TPE,2276,Y,0,738,China,Taiwan
29720,GE,5038,XMN,3383,KHH,2264,,0,320,China,Taiwan
29721,GE,5038,XMN,3383,RMQ,2268,,0,321,China,Taiwan
29722,GE,5038,XUZ,4149,KHH,2264,,0,320,China,Taiwan
29723,GE,5038,XUZ,4149,TPE,2276,,0,321,China,Taiwan
29794,GF,2638,MNL,2397,BAH,2057,,0,330,Philippines,Bahrain
29950,GS,690,AKU,6404,URC,3399,,0,320 E90,China,China
29951,GS,690,AQG,6427,HAK,4120,,0,E90,China,China
29952,GS,690,AQG,6427,PEK,3364,,0,E90,China,China
29953,GS,690,BAV,6346,TSN,3368,,0,ERJ,China,China
29954,GS,690,BAV,6346,XIY,3379,,0,ERJ,China,China
29955,GS,690,BHY,6351,HAK,4120,,0,E90,China,China
29956,GS,690,BHY,6351,LYA,4148,,0,E90,China,China
29957,GS,690,BPL,11498,URC,3399,,0,E90,China,China
29958,GS,690,CGD,6352,HAK,4120,,0,E90,China,China
29959,GS,690,CGD,6352,XIY,3379,,0,E90,China,China
29960,GS,690,CGD,6352,XMN,3383,,0,E90,China,China
29961,GS,690,CGO,3375,DSN,6434,,0,E90,China,China
29962,GS,690,CGO,3375,HET,6345,,0,E90,China,China
29963,GS,690,CGO,3375,HFE,3389,,0,E90,China,China
29964,GS,690,CGO,3375,HGH,3386,,0,E90,China,China
29965,GS,690,CGO,3375,KHN,3384,,0,320,China,China
29966,GS,690,CGO,3375,KWE,3394,,0,E90,China,China
29967,GS,690,CGO,3375,KWL,3372,,0,E90,China,China
29968,GS,690,CGO,3375,NNG,3373,,0,E90,China,China
29969,GS,690,CGO,3375,SWA,4302,,0,E90,China,China
29970,GS,690,CGO,3375,SYX,4030,,0,321,China,China
29971,GS,690,CGO,3375,TAO,3390,,0,E90,China,China
29972,GS,690,CGO,3375,TSN,3368,,0,E90 320,China,China
29973,GS,690,CGO,3375,URC,3399,,0,321,China,China
29974,GS,690,CGQ,4380,TSN,3368,,0,E90,China,China
29975,GS,690,CIF,6342,HET,6345,,0,E90 ERJ,China,China
29976,GS,690,CIF,6342,HLD,3366,,0,E90,China,China
29977,GS,690,CIF,6342,SHE,4144,,0,ERJ,China,China
29978,GS,690,CIF,6342,TSN,3368,,0,E90,China,China
29979,GS,690,CIH,6343,TYN,3369,,0,ERJ,China,China
29981,GS,690,CKG,3393,KWE,3394,,0,E90,China,China
29982,GS,690,CKG,3393,TSN,3368,,0,321 320,China,China
29983,GS,690,CKG,3393,XIY,3379,,0,320 321,China,China
29984,GS,690,CSX,3371,DSN,6434,,0,E90,China,China
29985,GS,690,CSX,3371,HAK,4120,,0,E90,China,China
29986,GS,690,CSX,3371,LYI,6385,,0,E90,China,China
29987,GS,690,CSX,3371,NNG,3373,,0,E90,China,China
29988,GS,690,CSX,3371,SWA,4302,,0,E90,China,China
29989,GS,690,CSX,3371,TSN,3368,,0,E90,China,China
29990,GS,690,CSX,3371,XIY,3379,,0,E90,China,China
29991,GS,690,CSX,3371,ZYI,9846,,0,E90,China,China
29992,GS,690,DAT,6344,SHE,4144,,0,E90,China,China
29993,GS,690,DAT,6344,XIY,3379,,0,E90,China,China
29994,GS,690,DLC,3404,LYI,6385,,0,E90,China,China
29995,GS,690,DLC,3404,TSN,3368,,0,E90 320,China,China
29996,GS,690,DNH,4308,LHW,3378,,0,ERJ,China,China
29997,GS,690,DSN,6434,CGO,3375,,0,E90,China,China
29998,GS,690,DSN,6434,CSX,3371,,0,E90,China,China
29999,GS,690,DSN,6434,HET,6345,,0,ERJ,China,China
30000,GS,690,DSN,6434,HGH,3386,,0,E90,China,China
30001,GS,690,DSN,6434,INC,4085,,0,ERJ,China,China
30002,GS,690,DSN,6434,NKG,3388,,0,E90,China,China
30003,GS,690,DSN,6434,SJW,6347,,0,ERJ,China,China
30004,GS,690,DSN,6434,TSN,3368,,0,E90 ERJ,China,China
30005,GS,690,DSN,6434,URC,3399,,0,E90,China,China
30006,GS,690,DSN,6434,WUH,3376,,0,ERJ,China,China
30007,GS,690,DSN,6434,XIY,3379,,0,E90 ERJ,China,China
30008,GS,690,ERL,10160,HET,6345,,0,ERJ,China,China
30009,GS,690,FOC,3385,HFE,3389,,0,E90,China,China
30010,GS,690,FOC,3385,HIA,7898,,0,ERJ,China,#N/A
30011,GS,690,FOC,3385,TAO,3390,,0,E90,China,China
30012,GS,690,FUG,7503,TSN,3368,,0,E90,China,China
30013,GS,690,FUG,7503,WNZ,6392,,0,E90,China,China
30014,GS,690,FUG,7503,XIY,3379,,0,E90,China,China
30015,GS,690,FUG,7503,XMN,3383,,0,E90,China,China
30016,GS,690,HAK,4120,AQG,6427,,0,E90,China,China
30017,GS,690,HAK,4120,BHY,6351,,0,E90,China,China
30018,GS,690,HAK,4120,CGD,6352,,0,E90,China,China
30019,GS,690,HAK,4120,CSX,3371,,0,E90,China,China
30020,GS,690,HAK,4120,KWE,3394,,0,E90,China,China
30021,GS,690,HAK,4120,KWL,3372,,0,E90,China,China
30022,GS,690,HAK,4120,LZO,6399,,0,E90,China,China
30023,GS,690,HAK,4120,NNG,3373,,0,E90 320,China,China
30024,GS,690,HAK,4120,SWA,4302,,0,E90,China,China
30025,GS,690,HAK,4120,TXN,6387,,0,E90,China,China
30026,GS,690,HAK,4120,ZHA,6357,,0,E90,China,China
30027,GS,690,HAK,4120,ZUH,6355,,0,E90,China,China
30028,GS,690,HAK,4120,ZYI,9846,,0,E90,China,China
30029,GS,690,HET,6345,CGO,3375,,0,E90,China,China
30030,GS,690,HET,6345,CIF,6342,,0,ERJ E90,China,China
30031,GS,690,HET,6345,DSN,6434,,0,ERJ,China,China
30032,GS,690,HET,6345,ERL,10160,,0,ERJ,China,China
30033,GS,690,HET,6345,HLD,3366,,0,E90,China,China
30034,GS,690,HET,6345,HLH,6349,,0,ERJ,China,China
30035,GS,690,HET,6345,NZH,6954,,0,E90,China,#N/A
30036,GS,690,HET,6345,RLK,8630,,0,E90 ERJ,China,China
30037,GS,690,HET,6345,TGO,6348,,0,ERJ E90,China,China
30038,GS,690,HET,6345,TSN,3368,,0,ERJ,China,China
30039,GS,690,HET,6345,WUA,6955,,0,ERJ,China,China
30040,GS,690,HET,6345,XIL,6350,,0,ERJ,China,China
30041,GS,690,HET,6345,XIY,3379,,0,E90,China,China
30042,GS,690,HFE,3389,CGO,3375,,0,E90,China,China
30043,GS,690,HFE,3389,FOC,3385,,0,E90,China,China
30044,GS,690,HFE,3389,NNG,3373,,0,E90,China,China
